片区,总价(万元),小区,朝向,面积
朝阳,430,农光里,3室1厅,66.78
朝阳,398,胜古北里,2室1厅,57.62
朝阳,575,安贞西里,2室1厅,57.97
朝阳,275,定福庄西街,1室1厅,50.72
朝阳,1899,亚运新新家园竹溪园,4室2厅,224.72
朝阳,739,华阳公寓,3室1厅,127.69
朝阳,430,双惠小区,2室1厅,79.01
朝阳,445,农光里,2室1厅,64.21
朝阳,1900,珠江帝景新博悦,4室2厅,182.59
朝阳,998,北京华侨城2号院,3室2厅,137.61
朝阳,698,惠新里小区,3室1厅,75.3
朝阳,400,福润四季B区,2室1厅,75.23
朝阳,525,恋日绿岛,3室1厅,120.38
朝阳,480,华严北里2号院,2室1厅,55.56
朝阳,538,华威北里,2室1厅,69.96
朝阳,1000,金港国际,2室2厅,112.06
朝阳,560,左家庄西街5号院,3室1厅,70.32
朝阳,369,甘露园南里,2室1厅,58.84
朝阳,465,壹线国际,1室1厅,74.74
朝阳,1050,凯旋城,2室2厅,108.72
朝阳,990,安慧北里逸园,3室2厅,139.65
朝阳,390,潘家园小区,2室1厅,71.17
朝阳,600,潘家园东里,3室1厅,84.49
朝阳,570,白家庄北里,3室1厅,62.05
朝阳,800,里外里公寓,2室2厅,151.02
朝阳,275,松榆东里,1室1厅,48.38
朝阳,418,甘露园南里,3室1厅,76.97
朝阳,700,望京明苑,2室2厅,99.45
朝阳,549,华威北里,3室1厅,77.66
朝阳,490,砖角楼北里,2室1厅,69.12
朝阳,1250,宝星国际二期,3室1厅,146.68
朝阳,1030,康城别墅二期,5室3厅,274.15
朝阳,578,磨房南里,3室2厅,117.48
朝阳,409,华威北里,2室1厅,63.1
朝阳,350,劲松七区,2室1厅,58.82
朝阳,402,华威西里,2室1厅,66.68
朝阳,445,华威北里,2室1厅,72.37
朝阳,680,天畅园,2室1厅,106.37
朝阳,515,和平街十区,2室1厅,58.52
朝阳,380,艺水芳园,2室1厅,78.8
朝阳,860,美景东方,3室2厅,143.77
朝阳,1250,季景沁园,3室1厅,142.56
朝阳,520,潘家园东里,3室1厅,84.49
朝阳,399,花家地南里,2室1厅,57.99
朝阳,449,磨房北里,3室1厅,77.95
朝阳,470,道家园,2室1厅,62.65
朝阳,305,曙光里,1室1厅,36.12
朝阳,545,京通苑,3室1厅,131.06
朝阳,782,亚运花园,2室1厅,113.66
朝阳,699,苹果派,3室2厅,112.77
朝阳,655,富力又一城B区,3室2厅,121.85
朝阳,820,国美第一城2号院,3室1厅,130.78
朝阳,840,金海国际南区,3室1厅,149.97
朝阳,518,壹线国际,2室1厅,81.86
朝阳,415,翠成馨园E区,3室1厅,97.08
朝阳,470,朝阳新城五区,2室2厅,85.79
朝阳,280,金星小区,2室1厅,52.91
朝阳,479,翠成馨园E区,3室1厅,100.95
朝阳,660,书香亭,2室1厅,97.81
朝阳,265,定福庄北里2号院,2室1厅,57.84
朝阳,430,金福家园,2室1厅,109.77
朝阳,640,卡布其诺,2室1厅,82.76
朝阳,565,北京新天地三期,2室1厅,91.2
朝阳,356,平乐园小区,2室1厅,57.9
朝阳,510,通惠家园,2室1厅,85.41
朝阳,449,十里堡北里,3室1厅,68.96
朝阳,945,安慧北里安园,3室2厅,136.64
朝阳,280,华威西里,1室1厅,46.76
朝阳,528,柏林爱乐二期,2室1厅,97.66
朝阳,1050,融域嘉园,2室2厅,109.23
朝阳,545,晨光家园A区,2室1厅,82.89
朝阳,1080,珠江帝景博悦,2室1厅,92.4
朝阳,410,金隅丽景园,3室2厅,89.2
朝阳,1130,珠江帝景伯爵山,2室1厅,89.56
朝阳,806,圣馨家园,2室1厅,94.75
朝阳,615,澳林春天一期,2室1厅,76.08
朝阳,830,圣馨大地,2室1厅,116.53
朝阳,870,金地名京,2室2厅,74.96
朝阳,998,大西洋新城E区,2室1厅,92.78
朝阳,475,金隅景和园,2室1厅,94.19
朝阳,535,小关北里,2室1厅,64.36
朝阳,1050,华腾园,3室1厅,139.19
朝阳,1290,禧福汇,3室1厅,137.3
朝阳,1240,维多莉亚花园公寓,3室2厅,154.47
朝阳,1230,中海安德鲁斯庄园西区,4室2厅,227.51
朝阳,855,华腾园,3室2厅,129.54
朝阳,1299,季景沁园,3室2厅,157.57
朝阳,1470,首城国际C区,3室2厅,140.39
朝阳,1800,中海安德鲁斯庄园东区,5室1厅,342.79
朝阳,3450,望京金茂府,4室2厅,277.98
朝阳,1160,风格雅园,3室1厅,145.89
朝阳,3570,国奥村,4室3厅,287.7
朝阳,2550,红玺台,3室2厅,162.94
朝阳,1650,大西洋新城F区,3室2厅,145.15
朝阳,1440,远洋新干线,3室1厅,219.55
朝阳,1440,远洋新干线,3室1厅,225.75
朝阳,1650,国风上观,3室2厅,184.36
朝阳,2350,红玺台,3室2厅,161.48
朝阳,1030,富力城D区,2室1厅,87.24
朝阳,410,兴隆家园,1室0厅,67.15
朝阳,340,苹果派,1室1厅,52.22
朝阳,428,西坝河北里,1室1厅,46.58
朝阳,827,苹果社区南区,2室1厅,86.0
朝阳,393,呼家楼北街,1室1厅,51.96
朝阳,410,和平街十区,2室1厅,47.02
朝阳,470,胜古北里,2室1厅,64.73
朝阳,550,美然动力A2区,2室1厅,91.29
朝阳,458,团结湖北四条,2室1厅,59.32
朝阳,319,珠江绿洲,1室1厅,64.24
朝阳,349,安苑北里,1室1厅,43.63
朝阳,680,美立方,2室1厅,92.51
朝阳,860,逸翠园,2室1厅,87.18
朝阳,340,华发颐园,1室0厅,59.53
朝阳,656,芍药居北里,2室1厅,88.04
朝阳,618,安华西里社区,2室1厅,65.64
朝阳,618,利泽西园,1室1厅,70.09
朝阳,838,润泽公馆,2室2厅,87.1
朝阳,315,华威北里,2室1厅,60.1
朝阳,425,翠成馨园E区,2室1厅,90.03
朝阳,1680,鸿坤花语墅,3室1厅,147.94
朝阳,433,石佛营东里105号院,2室1厅,63.44
朝阳,400,甘露家园,2室1厅,69.47
朝阳,385,水碓子东路,2室1厅,55.94
朝阳,950,广顺园,3室1厅,143.36
朝阳,548,美然动力A2区,2室1厅,100.97
朝阳,655,美华世纪,3室2厅,82.61
朝阳,1260,金港国际,3室2厅,131.64
朝阳,738,奥林匹克花园四期,2室1厅,111.33
朝阳,470,安贞西里,2室1厅,57.27
朝阳,710,亮马嘉园,2室1厅,93.76
朝阳,870,农丰里,3室1厅,80.61
朝阳,333,三里屯北,2室1厅,43.79
朝阳,445,北沙滩6号院,2室1厅,54.56
朝阳,526,富力又一城C区,2室2厅,89.46
朝阳,1150,南湖佳苑,3室2厅,137.77
朝阳,359,团结湖北五条,2室1厅,57.04
朝阳,618,兴隆家园,2室1厅,105.46
朝阳,329,双桥小区,2室1厅,73.27
朝阳,420,福润四季A区,2室1厅,75.34
朝阳,420,大黄庄东路,2室1厅,114.58
朝阳,450,金台北街,2室1厅,60.85
朝阳,295,翠成馨园A区,1室1厅,55.94
朝阳,398,驼房营南里,2室1厅,68.61
朝阳,560,西坝河北里,2室1厅,61.6
朝阳,770,华贸城,2室1厅,81.92
朝阳,385,金隅悦和园,2室1厅,78.34
朝阳,288,奥北南区,2室2厅,87.03
朝阳,360,柳芳北里,1室1厅,43.6
朝阳,315,翠成馨园E区,2室1厅,67.31
朝阳,398,慈云寺,2室1厅,66.78
朝阳,459,建东苑,2室2厅,87.82
朝阳,279,柏林爱乐二期,1室0厅,38.64
朝阳,298,松榆东里,1室1厅,45.79
朝阳,456,南十里居,2室1厅,68.4
朝阳,535,电子城小区,2室1厅,96.37
朝阳,365,柏林爱乐二期,1室1厅,57.98
朝阳,340,南十里居,2室1厅,53.84
朝阳,425,红庙西里,2室1厅,66.61
朝阳,779,金都杭城东区,2室2厅,87.76
朝阳,328,金台里,1室1厅,44.56
朝阳,830,华源冠军城,2室1厅,78.85
朝阳,849,远洋天地二期,2室2厅,116.53
朝阳,668,世纪村东区,2室1厅,82.26
朝阳,537,通惠家园,2室1厅,87.73
朝阳,1035,澳林春天三期,2室2厅,118.08
朝阳,585,北苑家园茉藜园,2室1厅,108.22
朝阳,955,锦绣馨园,3室1厅,122.8
朝阳,460,松榆里,2室1厅,76.15
朝阳,290,松榆里,1室1厅,42.51
朝阳,718,富力又一城B区,3室1厅,134.02
朝阳,535,新街坊,2室2厅,85.04
朝阳,790,芍药居北里,2室1厅,84.69
朝阳,318,劲松七区,2室1厅,50.07
朝阳,245,广播大院,2室1厅,53.72
朝阳,299,松榆里,1室1厅,42.16
朝阳,555,北苑家园茉藜园,2室1厅,98.36
朝阳,550,西坝河中里,3室1厅,76.84
朝阳,356,和平街十四区,2室1厅,50.66
朝阳,775,京城雅居,4室2厅,159.57
朝阳,550,西坝河中里,3室1厅,76.84
朝阳,1220,京师园,3室1厅,115.25
朝阳,768,芍药居,2室1厅,80.42
朝阳,340,西坝河中里,1室1厅,42.28
朝阳,700,和平街十一区,3室1厅,88.07
朝阳,580,安慧里一区,3室1厅,67.76
朝阳,429,安慧里一区,2室1厅,55.02
朝阳,805,惠中园,2室1厅,105.81
朝阳,856,华贸城,2室1厅,96.24
朝阳,545,农展南里,2室1厅,64.4
朝阳,1230,嘉铭桐城D区,2室2厅,112.8
朝阳,320,高家园三区,1室1厅,43.87
朝阳,600,望京西园一区,2室1厅,77.23
朝阳,455,双龙南里,3室1厅,70.28
朝阳,545,和平西街,2室1厅,58.33
朝阳,465,安苑里,2室1厅,53.61
朝阳,448,红庙北里,3室1厅,72.88
朝阳,398,樱花园,1室1厅,48.23
朝阳,835,亚运豪庭,3室1厅,115.16
朝阳,357,华威北里,2室1厅,56.48
朝阳,1400,华瀚国际,3室2厅,164.98
朝阳,499,定福家园1号院,3室1厅,117.92
朝阳,645,翠成馨园C区,3室2厅,124.79
朝阳,679,北苑家园清友园,3室1厅,137.81
朝阳,1360.4,富力城A区,3室1厅,132.06
朝阳,398,石佛营西里小区,1室1厅,61.07
朝阳,395,炫特嘉园二期,1室1厅,57.52
朝阳,435,柳芳北里,2室1厅,60.22
朝阳,528,雅成一里,2室1厅,101.45
朝阳,1270,合生国际花园,3室2厅,136.86
朝阳,999,远洋万和城B区,2室1厅,83.66
朝阳,248,松榆东里,1室1厅,42.62
朝阳,395,炫特嘉园二期,1室1厅,57.52
朝阳,660,和平街十二区,2室1厅,76.71
朝阳,595,小关北里,2室1厅,77.11
朝阳,495,炫特嘉园三期,1室1厅,68.76
朝阳,610,国际港,2室1厅,88.0
朝阳,382.8,柏林爱乐一期,1室1厅,56.8
朝阳,350,地杰长安驿,1室0厅,45.47
朝阳,285,十里堡南区,1室1厅,51.12
朝阳,435,柳芳北里,2室1厅,60.22
朝阳,524,丽都壹号,1室1厅,41.98
朝阳,380,甜水园北里,2室1厅,63.38
朝阳,255,首开畅心园,1室1厅,51.49
朝阳,560,安贞西里,2室1厅,61.54
朝阳,289,点击未来,1室0厅,44.68
朝阳,400,双合家园,2室1厅,84.63
朝阳,405,北苑家园莲葩园,1室1厅,67.22
朝阳,610,华严北里中科院,2室1厅,61.17
朝阳,265,吕营嘉园A区,1室1厅,57.25
朝阳,370,金隅康惠园1号院,2室1厅,88.13
朝阳,228,红松园小区,1室1厅,42.7
朝阳,276,10AM新坐标,1室0厅,41.26
朝阳,665,和平街十二区,2室1厅,78.34
朝阳,496,后现代城A区,1室1厅,63.69
朝阳,335,团结湖北三条,1室1厅,43.57
朝阳,429,北京新天地四期,1室1厅,64.5
朝阳,425,石佛营东里105号院,2室1厅,64.17
朝阳,665,和平街十二区,2室1厅,78.34
朝阳,420,安贞西里,2室1厅,56.66
朝阳,405,北苑家园莲葩园,1室1厅,67.22
朝阳,276,10AM新坐标,1室0厅,41.26
朝阳,510,中环南路3号院,2室1厅,67.69
朝阳,260,住欣家园,1室1厅,49.47
朝阳,660,保利香槟花园,1室1厅,71.1
朝阳,430,芍药居5号院,1室1厅,39.89
朝阳,265,潘家园东里,1室1厅,38.43
朝阳,415,胜古南里,2室1厅,56.0
朝阳,275,松榆东里,1室1厅,40.54
朝阳,1785,远洋万和城B区,4室1厅,175.34
朝阳,1650,首开琅樾,4室2厅,229.12
朝阳,520,建业苑(松榆北路7号院),2室1厅,75.24
朝阳,468,南新园,3室1厅,86.83
朝阳,1680,UHN国际村,4室2厅,164.38
朝阳,1640,温莎大道,2室1厅,157.66
朝阳,450,汇鸿家园,2室1厅,83.39
朝阳,571,嘉禾园,2室1厅,78.82
朝阳,760,珠江罗马嘉园西区,2室1厅,88.8
朝阳,560,畅清园,2室1厅,75.89
朝阳,1340,富力城C区,2室1厅,121.6
朝阳,429,育慧里二区,2室1厅,57.99
朝阳,325,双龙南里,2室1厅,58.23
朝阳,384,松榆西里,2室1厅,59.08
朝阳,405,磨房北里,2室1厅,58.47
朝阳,950,现代城,3室1厅,143.36
朝阳,605,金台里,3室1厅,87.35
朝阳,1399,金港国际,4室2厅,150.08
朝阳,710,将府家园,3室1厅,125.32
朝阳,379,八里庄北里小区,2室1厅,63.74
朝阳,450,汇鸿家园,2室1厅,83.39
朝阳,760,珠江罗马嘉园西区,2室1厅,88.8
朝阳,560,畅清园,2室1厅,75.89
朝阳,685,安翔南里,2室1厅,79.35
朝阳,405,八里庄北里小区,2室1厅,65.78
朝阳,739,后现代城C区,2室2厅,111.39
朝阳,429,育慧里二区,2室1厅,57.99
朝阳,546,富力又一城C区,2室1厅,89.46
朝阳,425,康家园,2室1厅,65.6
朝阳,419,平乐园小区,2室1厅,60.69
朝阳,1340,富力城C区,2室1厅,121.6
朝阳,799,中海城北区,2室1厅,95.63
朝阳,1267,华贸公寓,2室1厅,137.89
朝阳,1640,温莎大道,2室1厅,157.66
朝阳,571,嘉禾园,2室1厅,78.82
朝阳,360,农光南路,2室1厅,60.03
朝阳,558,甘露晴苑,2室1厅,90.06
朝阳,705,小关北里,3室1厅,81.71
朝阳,810,华严北里中科院,3室1厅,81.17
朝阳,325,弘善家园,2室1厅,70.97
朝阳,300,定福庄西街,2室1厅,54.84
朝阳,510,富力阳光美园,3室1厅,89.69
朝阳,539,富力又一城B区,2室1厅,93.56
朝阳,1580,太阳国际公馆,3室2厅,197.83
朝阳,1150,芍药居20号院,3室1厅,150.55
朝阳,479,北辰福第二号院,2室1厅,83.66
朝阳,475,金隅泰和园,2室1厅,81.21
朝阳,760,北苑家园茉藜园,3室2厅,126.67
朝阳,1090,东区国际,3室1厅,146.6
朝阳,589,延静东里,2室1厅,91.22
朝阳,980,润泽悦溪,3室2厅,87.33
朝阳,228,金隅丽景园,1室1厅,50.26
朝阳,798,丽水嘉园,2室1厅,92.34
朝阳,445,福怡苑,3室1厅,82.41
朝阳,395,劲松九区,3室1厅,69.18
朝阳,898,瞰都国际,3室1厅,119.23
朝阳,549,万象新天四区,2室1厅,93.73
朝阳,880,团结湖北五条,3室1厅,107.43
朝阳,402,甘露园南里,2室1厅,63.39
朝阳,618,海华堂,2室2厅,90.91
朝阳,228,双桥六号井,2室1厅,60.78
朝阳,395,福润四季A区,2室1厅,74.59
朝阳,1060,方舟苑三期,3室1厅,147.21
朝阳,560,松榆里,3室1厅,84.61
朝阳,339,南沙滩小区,1室1厅,40.36
朝阳,750,金海国际南区,3室1厅,142.25
朝阳,328,管庄西里,3室1厅,72.0
朝阳,600,望京西园一区,2室1厅,74.04
朝阳,470,美然动力A3区,2室1厅,87.61
朝阳,1200,华贸公寓,2室1厅,130.86
朝阳,350,农光东里,2室1厅,56.03
朝阳,719,国美第一城2号院,3室2厅,117.77
朝阳,1280,京师园,3室2厅,119.11
朝阳,420,驼房营南里,2室1厅,74.1
朝阳,550,兴隆家园,2室1厅,89.56
朝阳,415,华威北里,2室1厅,70.85
朝阳,398,福盈家园,2室1厅,71.61
朝阳,358,荟康苑,2室1厅,67.47
朝阳,749,慧忠里,3室1厅,75.54
朝阳,667,朝阳园,2室2厅,93.19
朝阳,749,慧忠里,3室1厅,75.54
朝阳,329,甘露园南里,2室1厅,57.36
朝阳,385,甘露家园,2室1厅,68.0
朝阳,446,广渠门外大街,2室1厅,65.15
朝阳,619,慧忠里,2室1厅,58.45
朝阳,464,安苑东里三区,2室1厅,52.28
朝阳,420,远洋一方润园6号院,3室1厅,89.63
朝阳,2198,太阳公元北区,3室1厅,133.78
朝阳,1318,大西洋新城A区,3室2厅,159.85
朝阳,3560,望京金茂府,4室2厅,279.99
朝阳,1090,丽都壹号,3室2厅,135.62
朝阳,899,京城雅居,4室2厅,228.17
朝阳,2800,远洋万和城B区,4室2厅,260.1
朝阳,3980,棕榈泉国际公寓,4室2厅,369.39
朝阳,3000,上林世家,4室3厅,275.65
朝阳,1048,宝星园一区,3室2厅,123.7
朝阳,1460,北纬40度二期,3室2厅,169.42
朝阳,1350,金隅丽港城,3室2厅,142.55
朝阳,1428,国风上观,3室2厅,175.58
朝阳,1450,山水欧雷山二期,5室2厅,195.56
朝阳,1820,保利中央公园,3室2厅,134.2
朝阳,572,兴隆家园,3室2厅,115.54
朝阳,2698,世茂宫园,4室2厅,392.43
朝阳,1038,富力爱丁堡公馆,1室1厅,90.98
朝阳,600,华贸公寓,1室1厅,60.52
朝阳,435,华威北里,2室1厅,64.19
朝阳,490,左家庄南里,2室1厅,64.28
朝阳,509,通惠家园,2室1厅,80.16
朝阳,640,芍药居北里,2室1厅,72.3
朝阳,460,静安东里,2室1厅,61.01
朝阳,420,水碓子西里,2室1厅,58.05
朝阳,370,九龙花园,1室0厅,52.98
朝阳,500,华源之星,1室0厅,53.49
朝阳,509,通惠家园,2室1厅,80.16
朝阳,435,华威北里,2室1厅,64.19
朝阳,590,澳洲康都,1室1厅,66.88
朝阳,650,合生国际花园,1室1厅,61.27
朝阳,468,小关北里,2室1厅,57.0
朝阳,410,后现代城D区,1室0厅,57.74
朝阳,468,花家地北里,2室1厅,64.28
朝阳,276,金隅丽景园,1室1厅,56.08
朝阳,498,安苑东里三区,2室1厅,57.75
朝阳,295,砖角楼南里,1室1厅,43.45
朝阳,409,炫特嘉园二期,1室1厅,58.03
朝阳,326,和平街十二区,1室1厅,38.72
朝阳,212,东柳西里,1室1厅,38.48
朝阳,458,杰座大厦,1室1厅,61.3
朝阳,539,美立方,2室1厅,81.36
朝阳,440,南沙滩小区,1室1厅,55.12
朝阳,370,广渠门外大街,2室1厅,55.88
朝阳,969,千鹤家园,2室1厅,115.8
朝阳,263,吕营嘉园C区,1室1厅,57.75
朝阳,335,双龙南里,2室1厅,57.39
朝阳,365,安慧里二区,1室1厅,44.95
朝阳,376,沿海赛洛城二期,1室0厅,56.38
朝阳,477,天居园,1室1厅,68.31
朝阳,253,双龙南里,1室1厅,44.48
朝阳,665,国美第一城3号院,2室1厅,96.75
朝阳,545,芍药居,2室1厅,60.97
朝阳,460,天畅园,1室1厅,85.24
朝阳,650,北苑家园望春园,2室1厅,101.68
朝阳,458,南沙滩小区,2室1厅,60.07
朝阳,585,北苑家园清友园,2室2厅,99.42
朝阳,738,首开知语城,2室1厅,84.95
朝阳,585,世纪村东区,2室1厅,74.3
朝阳,425,小关北里,2室1厅,57.71
朝阳,560,远洋一方北润园,2室1厅,87.16
朝阳,420,安苑里,2室1厅,52.1
朝阳,612,丽舍公寓,2室1厅,61.07
朝阳,999,富力城D区,2室1厅,85.17
朝阳,530,环卫家园,2室1厅,98.89
朝阳,618,建工家园,2室1厅,107.77
朝阳,1050,富力城A区,2室1厅,96.15
朝阳,670,科学园南里七区,3室1厅,68.28
朝阳,320,妇联小区,2室1厅,64.1
朝阳,670,首开常青藤四期,2室1厅,86.66
朝阳,316,定福庄西街,3室1厅,69.54
朝阳,709,国美第一城3号院,2室1厅,98.17
朝阳,540,晨光家园A区,2室1厅,79.77
朝阳,579,远洋一方润园2号院,3室2厅,90.15
朝阳,612,日月东华,3室2厅,122.03
朝阳,436,南沙滩小区,2室1厅,52.9
朝阳,785,富力又一城A区,3室1厅,169.48
朝阳,450,建东苑,2室1厅,87.84
朝阳,788,芳草地北巷,3室1厅,77.69
朝阳,2280,东湖湾一期,3室2厅,201.91
朝阳,490,农光里,3室1厅,94.54
朝阳,563,松榆西里,3室1厅,100.05
朝阳,1850,富力城D区,3室2厅,162.66
朝阳,485,农光里,3室1厅,94.54
朝阳,435,通惠家园,2室1厅,73.93
朝阳,735,望京新城,3室2厅,110.14
朝阳,788,丽都壹号,2室1厅,85.14
朝阳,1680,世贸国际公寓,3室2厅,186.56
朝阳,880,东区国际,2室1厅,145.72
朝阳,930,青年汇佳园,3室2厅,120.97
朝阳,518,甘露晴苑,2室1厅,85.02
朝阳,510,翠成馨园A区,2室1厅,93.87
朝阳,470,关东店南街,3室1厅,64.19
朝阳,375,东泽园,2室1厅,69.82
朝阳,709,国美第一城3号院,2室1厅,98.17
朝阳,579,远洋一方润园2号院,3室2厅,90.15
朝阳,540,晨光家园A区,2室1厅,79.77
朝阳,320,妇联小区,2室1厅,64.1
朝阳,612,日月东华,3室2厅,122.03
朝阳,520,道家园,3室1厅,78.58
朝阳,838,万象新天天际高尔夫,3室1厅,106.49
朝阳,520,沿海赛洛城一期,2室1厅,78.3
朝阳,380,双合家园,2室1厅,89.29
朝阳,638,柏林爱乐二期,2室2厅,94.92
朝阳,325,周井大院,2室1厅,72.21
朝阳,450,富东嘉园,2室1厅,91.71
朝阳,1320,融科橄榄城三期,2室2厅,114.83
朝阳,788,汇成家园,2室2厅,104.29
朝阳,436,南沙滩小区,2室1厅,52.9
朝阳,339,高家园四区,2室1厅,62.23
朝阳,380,松榆西里,2室1厅,55.83
朝阳,1200,纽约豪园,3室2厅,191.08
朝阳,726,东方雅苑,2室1厅,81.24
朝阳,650,夏都盈座,2室1厅,70.42
朝阳,670,沿海赛洛城二期,2室1厅,105.65
朝阳,595,南湖渠三巷6号院,3室1厅,94.01
朝阳,619,百环花园,2室1厅,97.04
朝阳,1500,UHN国际村,3室2厅,150.4
朝阳,329,南十里居10号院,2室1厅,57.08
朝阳,830,望京西园三区,2室2厅,102.39
朝阳,1050,富力城A区,2室1厅,96.15
朝阳,670,科学园南里七区,3室1厅,68.28
朝阳,435,梧桐人家,2室1厅,95.04
朝阳,530,环卫家园,2室1厅,98.89
朝阳,850,远洋天地二期,3室2厅,135.8
朝阳,1160,珠江罗马嘉园东区,3室1厅,164.98
朝阳,740,青年汇佳园,2室1厅,92.92
朝阳,1165,乐成国际,2室1厅,108.73
朝阳,1268,观湖国际,2室1厅,127.27
朝阳,390,马南里,2室1厅,72.3
朝阳,860,朝阳雅筑,3室2厅,133.91
朝阳,1150,珠江帝景,2室1厅,113.85
朝阳,450,建东苑,2室1厅,87.84
朝阳,490,农光里,3室1厅,94.54
朝阳,563,松榆西里,3室1厅,100.05
朝阳,788,芳草地北巷,3室1厅,77.69
朝阳,2280,东湖湾一期,3室2厅,201.91
朝阳,394,柏林爱乐二期,2室1厅,71.79
朝阳,340,朝丰家园,2室1厅,77.32
朝阳,396,康家园,2室1厅,58.68
朝阳,599,百环家园,2室1厅,100.21
朝阳,460,兴隆家园,2室1厅,66.1
朝阳,452,富力又一城C区,2室1厅,86.23
朝阳,540,晨光家园A区,2室1厅,79.77
朝阳,709,国美第一城3号院,2室1厅,98.17
朝阳,1050,富力城A区,2室1厅,96.15
朝阳,670,科学园南里七区,3室1厅,68.28
朝阳,442,金台里,2室1厅,57.72
朝阳,2280,东湖湾一期,3室2厅,201.91
朝阳,450,建东苑,2室1厅,87.84
朝阳,788,芳草地北巷,3室1厅,77.69
朝阳,1850,富力城D区,3室2厅,162.66
朝阳,490,农光里,3室1厅,94.54
朝阳,563,松榆西里,3室1厅,100.05
朝阳,459,朝阳新城六区,2室1厅,83.57
朝阳,413,金隅泰和园,2室1厅,76.52
朝阳,320,妇联小区,2室1厅,64.1
朝阳,500,保利嘉园三号院,2室2厅,89.97
朝阳,329,首开畅心园,2室1厅,71.16
朝阳,579,远洋一方润园2号院,3室2厅,90.15
朝阳,1450,嘉铭桐城F区,4室1厅,175.9
朝阳,785,富力又一城A区,3室1厅,169.48
朝阳,612,日月东华,3室2厅,122.03
朝阳,740,青年汇佳园,2室1厅,92.92
朝阳,520,道家园,3室1厅,78.58
朝阳,375,东泽园,2室1厅,69.82
朝阳,470,关东店南街,3室1厅,64.19
朝阳,1268,观湖国际,2室1厅,127.27
朝阳,660,东景苑,3室1厅,130.75
朝阳,928,科学园南里五区,3室1厅,89.06
朝阳,666,富力又一城A区,3室2厅,130.4
朝阳,316,高家园五区,2室1厅,57.38
朝阳,689,白领家园,2室2厅,106.12
朝阳,348,八里庄东里北巷,3室1厅,62.17
朝阳,689,白领家园,2室2厅,106.12
朝阳,416,福怡苑,3室1厅,83.9
朝阳,333,八里庄北里小区,2室1厅,62.78
朝阳,666,富力又一城A区,3室2厅,130.4
朝阳,660,东景苑,3室1厅,130.75
朝阳,316,高家园五区,2室1厅,57.38
朝阳,928,科学园南里五区,3室1厅,89.06
朝阳,362,广和南里二条,2室1厅,57.47
朝阳,303,武圣西里,2室1厅,54.55
朝阳,649,沿海赛洛城三期,2室1厅,89.19
朝阳,385,广渠路,2室1厅,69.78
朝阳,653,国美第一城3号院,2室1厅,93.35
朝阳,270,酒仙桥十一街坊,2室1厅,52.04
朝阳,730,东恒时代三期,2室1厅,114.05
朝阳,725,兴隆家园,3室1厅,126.51
朝阳,499,劲松南路,2室1厅,71.19
朝阳,413,万方家园,2室1厅,84.3
朝阳,415,农光东里,3室1厅,66.6
朝阳,960,科学园南里五区,3室1厅,89.43
朝阳,625,北京新天地四期,2室1厅,99.23
朝阳,860,望京西园三区,3室1厅,132.69
朝阳,1050,国风北京一期,2室2厅,121.09
朝阳,330,烟厂宿舍,3室1厅,63.27
朝阳,1130,山水蓝维,3室2厅,150.3
朝阳,780,远洋一方润园2号院,3室1厅,143.49
朝阳,605,世安家园,2室1厅,83.86
朝阳,453,汇鸿家园,2室2厅,77.66
朝阳,460,磨房北里,2室1厅,65.93
朝阳,635,安慧北里小区,3室1厅,79.02
朝阳,389,金福家园,2室1厅,79.12
朝阳,728,华阳公寓,3室1厅,125.64
朝阳,520,万象新天四区,2室2厅,83.39
朝阳,1266,卧龙小区,3室1厅,114.09
朝阳,475,农光东里,2室1厅,68.61
朝阳,628,苹果社区北区,2室2厅,65.0
朝阳,315,福怡苑,2室1厅,68.44
朝阳,555,大西洋新城C区,2室1厅,67.0
朝阳,569,沿海赛洛城一期,2室1厅,107.39
朝阳,668,首开常青藤四期,2室1厅,85.77
朝阳,218,周井大院,1室1厅,45.11
朝阳,1050,国风北京一期,2室2厅,121.09
朝阳,409,国美第一城3号院,1室1厅,56.32
朝阳,1600,元大都7号,3室2厅,211.09
朝阳,1338,上京新航线,3室1厅,133.88
朝阳,380,福润四季B区,2室2厅,73.52
朝阳,740,百环家园,3室1厅,125.52
朝阳,446,翠成馨园C区,2室1厅,91.78
朝阳,409,双惠小区,2室1厅,82.05
朝阳,820,澳洲康都,2室2厅,92.45
朝阳,425,幸福二村,2室1厅,54.99
朝阳,280,奥北南区,2室1厅,84.62
朝阳,419,华威北里,3室1厅,65.43
朝阳,1355,A派公寓,3室1厅,139.19
朝阳,460,磨房北里,2室1厅,65.93
朝阳,635,安慧北里小区,3室1厅,79.02
朝阳,445,南新园,3室1厅,86.83
朝阳,382,十里堡北里,2室1厅,64.8
朝阳,459,南太平庄北巷,3室1厅,101.81
朝阳,780,远洋一方润园2号院,3室1厅,143.49
朝阳,820,风度柏林,2室1厅,95.06
朝阳,1069,华纺易城,3室1厅,139.41
朝阳,730,望京花园西区,2室2厅,80.15
朝阳,466,美然动力A3区,2室1厅,88.84
朝阳,292,八里庄东里,2室1厅,60.62
朝阳,1130,山水蓝维,3室2厅,150.3
朝阳,479,朝阳新城六区,3室1厅,87.0
朝阳,1900,珠江帝景,4室2厅,185.61
朝阳,605,世安家园,2室1厅,83.86
朝阳,453,汇鸿家园,2室2厅,77.66
